lng,lat
2.206355,48.517439
2.177586,48.494335
2.190314,48.489406
2.193649,48.492515
2.176045,48.493232
2.184272,48.478342
2.210093,48.517676
2.166425,48.492452
2.185780,48.480254
2.222440,48.522630
2.192365,48.495823
2.173190,48.481767
2.185314,48.484743
2.181827,48.485498
2.192650,48.488633
2.195136,48.487682
2.168401,48.497069
2.163752,48.483688
2.197673,48.511012
2.195582,48.494613
2.169293,48.496364
2.164100,48.489359
2.198724,48.498978
2.168966,48.493751
2.196181,48.490396
2.190532,48.502089
2.169121,48.493484
2.185780,48.480254
2.208464,48.515134
2.167174,48.488148
2.194484,48.500531
2.184914,48.494808
2.160578,48.501713
2.195302,48.494429
2.206313,48.496486
2.206022,48.496572
2.190968,48.502006
2.214478,48.505064
2.178923,48.482486
2.190244,48.502085
2.168681,48.493657
2.183978,48.492995
2.174191,48.481962
2.150127,48.485812
2.183978,48.492995
2.207406,48.516376
2.199144,48.491970
2.155880,48.489589
2.182891,48.494957
2.193793,48.492517
2.217693,48.515004
2.194133,48.509428
2.198724,48.498978
2.215244,48.526028
2.175681,48.484324
2.159007,48.494225
2.194761,48.493521
2.163836,48.499516
2.174707,48.494290
2.184316,48.480861
2.172223,48.491554
2.184331,48.484098
2.180503,48.486197
2.167954,48.497422
2.195582,48.494613
2.177012,48.483445
2.213498,48.508016
2.179750,48.497876
2.215683,48.503733
2.173256,48.490940
2.197756,48.512542
2.175520,48.495562
2.186209,48.502112
2.173173,48.485813
2.170693,48.490181
2.206131,48.515817
2.185208,48.501917
2.199742,48.498724
2.218027,48.517527
2.206549,48.512497
2.174205,48.485200
2.169272,48.493306
2.219826,48.523130
2.171766,48.495773
2.193954,48.499354
2.192264,48.494742
2.215244,48.507593
2.220215,48.516841
2.187872,48.492876
2.189014,48.485879
2.218343,48.520500
2.161456,48.501367
2.171420,48.486415
2.192945,48.488458
2.185780,48.480254
2.206549,48.512497
2.215782,48.527025
2.174788,48.485029
2.188668,48.494597
2.155880,48.489589
2.209392,48.506155
2.175821,48.484416
2.170834,48.486676
2.170600,48.496115
2.217924,48.512760
2.176365,48.488830
2.214001,48.502539
2.182492,48.494141
2.178543,48.492012
2.200124,48.492705
2.150825,48.486362
2.211980,48.524719
2.157654,48.492045
2.159031,48.497192
2.182048,48.490807
2.159902,48.497026
2.196692,48.495709
2.183978,48.492995
2.202254,48.508114
2.201677,48.511792
2.188809,48.494689
2.210610,48.511839
2.221027,48.514515
2.201990,48.522139
2.203817,48.508678
2.192120,48.494740
2.164978,48.489013
2.168401,48.497069
2.175624,48.489359
2.216772,48.523803
2.171273,48.486503
2.215261,48.503457
2.206189,48.507006
2.170834,48.486676
2.150275,48.485724
2.160220,48.492715
2.216389,48.522538
2.187321,48.492238
2.155880,48.489589
2.196218,48.511349
2.174851,48.494292
2.205951,48.516714
2.182492,48.494141
2.192678,48.509766
2.162008,48.494811
2.173785,48.495715
2.150271,48.485814
2.209104,48.506151
2.182859,48.481288
2.155880,48.489589
2.188422,48.489917
2.150127,48.485812
2.186925,48.502213
2.200944,48.508454
2.163678,48.496276
2.205187,48.510497
2.159035,48.497103
2.200656,48.508450
2.202644,48.494542
2.187836,48.493774
2.188655,48.487672
2.186209,48.502112
2.209693,48.516861
2.188168,48.485416
2.150127,48.485812
2.165417,48.488840
2.191112,48.502008
2.192506,48.488631
2.221297,48.514969
2.190314,48.489406
2.160905,48.486431
2.209540,48.506068
2.217710,48.514555
2.186404,48.482691
2.222840,48.519759
2.180330,48.501392
2.215637,48.508589
2.189847,48.490298
2.209008,48.515951
2.197558,48.499320
2.195446,48.494431
2.198053,48.508679
2.196163,48.509100
2.179189,48.483029
2.150998,48.485646
2.156783,48.492211
2.204361,48.513182
2.192264,48.494742
2.203734,48.518119
2.184351,48.490843
2.209008,48.515951
2.214141,48.502631
2.182621,48.494503
2.180618,48.501396
2.200552,48.492801
2.194133,48.509428
2.171283,48.482636
2.185780,48.480254
2.199932,48.508528
2.197308,48.509297
2.198569,48.510216
2.173464,48.482131
2.182420,48.481461
2.224619,48.522213
2.210104,48.517407
2.194484,48.500531
2.196396,48.514139
2.221301,48.514879
2.158416,48.494575
2.186353,48.502114
2.178580,48.480232
2.186925,48.502213
2.215202,48.504985
2.188074,48.502321
2.214735,48.505877
2.183923,48.501627
2.185202,48.494813
2.206461,48.496399
2.211056,48.518860
2.163393,48.499779
2.212884,48.501622
2.175095,48.495375
2.192506,48.488631
2.215205,48.504895
2.188312,48.485419
2.179172,48.487076
2.177691,48.495326
2.173173,48.485813
2.192506,48.488631
2.173752,48.482135
2.193368,48.492331
2.200860,48.517895
2.199065,48.508605
2.170690,48.486674
2.158682,48.484418
2.192678,48.509766
2.164725,48.498900
2.170834,48.486676
2.185591,48.485017
2.195590,48.494433
2.214850,48.506598
2.156726,48.490052
2.166482,48.498208
2.195479,48.489935
2.180159,48.491227
2.168789,48.494558
2.155880,48.489589
2.200271,48.492617
2.210643,48.499970
2.156754,48.492930
2.159124,48.502050
2.197452,48.491045
2.181130,48.488545
2.191706,48.501568
2.178751,48.490396
2.170744,48.496117
2.150127,48.485812
2.190968,48.502006
2.183491,48.501620
2.155840,48.490578
2.192986,48.498350
2.184316,48.480861
2.192506,48.488631
2.214141,48.502631
2.158416,48.494575
2.225346,48.522045
2.181469,48.480007
2.211730,48.520039
2.162644,48.500486
2.196602,48.490672
2.159673,48.491987
2.174610,48.500314
2.193878,48.504928
2.195309,48.494249
2.195136,48.487682
2.205446,48.514908
2.174854,48.494202
2.202090,48.493994
2.184172,48.480858
2.179606,48.497873
2.176224,48.481544
2.167648,48.494270
2.221874,48.522352
2.194468,48.497294
2.169743,48.488727
2.181821,48.489275
2.195136,48.487682
2.198871,48.498890
2.198590,48.498706
2.161008,48.491019
2.183298,48.481115
2.201344,48.498299
2.215514,48.508047
2.167361,48.483474
2.181130,48.488545
2.159991,48.501974
2.181693,48.481629
2.177628,48.486062
2.205256,48.516074
2.182747,48.494955
2.184116,48.485893
2.179134,48.495258
2.096502,48.514539
2.088481,48.509912
2.088637,48.513062
2.104948,48.515935
2.102945,48.519050
2.081489,48.511687
2.079765,48.518403
2.096790,48.514544
2.085230,48.511838
2.100631,48.515775
2.086859,48.510785
2.079773,48.518223
2.079917,48.518225
2.080140,48.509506
2.104568,48.514670
2.104734,48.514133
2.094144,48.512343
2.094938,48.517481
2.100775,48.515777
2.097426,48.520039
2.079769,48.518313
2.088893,48.517293
2.093200,48.510798
2.097217,48.511223
2.083824,48.514423
2.083120,48.517468
2.089634,48.513348
2.102701,48.511042
2.092692,48.512589
2.078555,48.509480
2.105309,48.517649
2.103049,48.516534
2.088344,48.509730
2.088752,48.517201
2.093200,48.510798
2.107913,48.517421
2.085230,48.511838
2.085856,48.514096
2.079355,48.511022
2.076930,48.513860
2.080723,48.509336
2.104107,48.511875
2.092545,48.512676
2.083414,48.510459
2.093786,48.517462
2.085230,48.511838
2.078962,48.520368
2.087336,48.509714
2.097636,48.515007
2.104366,48.512598
2.093646,48.517370
2.104581,48.510893
2.088213,48.512875
2.090726,48.514805
2.091295,48.514994
2.084612,48.512817
2.088900,48.517113
2.107614,48.517686
2.080376,48.517603
2.081736,48.516097
2.098713,48.516823
2.090478,48.510394
2.096990,48.520122
2.093203,48.510709
2.106319,48.514158
2.106393,48.512361
2.097671,48.517615
2.100487,48.515773
2.102535,48.518504
2.100631,48.515775
2.086791,48.512403
2.085381,48.511660
2.104347,48.513047
2.083081,48.511533
2.087995,48.507746
2.078411,48.509478
2.075372,48.509788
2.081489,48.511687
2.087093,48.518972
2.089218,48.516399
2.082296,48.509631
2.089718,48.514788
2.104446,48.514128
2.078707,48.512720
2.078788,48.521085
2.079359,48.510932
2.090478,48.510394
2.102269,48.511035
2.073128,48.511729
2.105309,48.517649
2.083828,48.514333
2.083085,48.514860
2.100717,48.513708
2.084052,48.515865
2.096800,48.517781
2.103524,48.512045
2.096574,48.512832
2.088169,48.507030
2.108609,48.511048
2.076475,48.514392
2.091198,48.510406
2.079355,48.511022
2.097232,48.517788
2.089774,48.513440
2.096815,48.517422
2.090434,48.514890
2.091211,48.513554
2.088430,48.518005
2.080978,48.516984
2.108321,48.511043
2.100631,48.515775
2.105309,48.517649
2.074315,48.507522
2.104446,48.514128
2.079106,48.520370
2.101912,48.516155
2.088505,48.512790
2.080852,48.509698
2.097329,48.515452
2.089722,48.514699
2.089037,48.517295
2.104584,48.510803
2.099905,48.519360
2.078886,48.515331
2.100631,48.515775
2.086480,48.509520
2.101628,48.516061
2.087424,48.511064
2.086620,48.509612
2.096934,48.514546
2.080428,48.509511
2.097314,48.515811
2.080978,48.516984
2.091639,48.513651
2.099630,48.515579
2.074315,48.514357
2.089218,48.516399
2.088487,48.506315
2.088344,48.509730
2.079917,48.518225
2.104878,48.514135
2.083941,48.511637
2.085970,48.514817
2.079848,48.509591
2.104369,48.512508
2.103190,48.516626
2.093200,48.510798
2.083941,48.511637
2.081551,48.517083
2.085378,48.511750
2.086887,48.516990
2.089714,48.514878
2.083597,48.516397
2.087822,48.511880
2.102675,48.518596
2.089058,48.513339
2.076073,48.513666
2.088896,48.517203
2.089965,48.515782
2.104373,48.512418
2.092859,48.512052
2.100631,48.515775
2.080152,48.516071
2.098487,48.511873
2.096674,48.517330
2.113789,48.518235
2.092775,48.520953
2.104590,48.514130
2.102125,48.511033
2.093340,48.510891
2.074792,48.509868
2.080852,48.509698
2.108321,48.511043
2.089058,48.513339
2.086620,48.509612
2.096790,48.514544
2.081392,48.520857
2.108177,48.511041
2.102413,48.511038
2.081736,48.516097
2.075376,48.509698
2.111090,48.513786
2.080523,48.517516
2.097570,48.520042
2.109583,48.515380
2.104104,48.511964
2.096151,48.516062
2.103573,48.517801
2.093196,48.510888
2.093056,48.510796
2.096934,48.514546
2.105309,48.517649
2.101940,48.512019
2.108037,48.510949
2.080485,48.514997
2.103049,48.516534
2.083601,48.516307
2.091339,48.520840
2.086480,48.509520
2.090714,48.511657
2.085855,48.510679
2.085599,48.516790
2.080284,48.509509
2.076070,48.513756
2.076070,48.513756
2.093196,48.510888
2.080440,48.516076
2.086999,48.510877
2.092343,48.510605
2.097815,48.517618
2.081266,48.516989
2.079166,48.515515
2.099617,48.519356
2.097076,48.518055
2.086571,48.510780
2.087955,48.512152
2.096461,48.515528
2.080523,48.517516
2.107614,48.517686
2.092343,48.510605
2.085692,48.511126
2.074463,48.514269
2.080575,48.509423
2.080527,48.517426
2.109228,48.516993
2.107899,48.514274
2.101717,48.513904
2.088505,48.512790
2.100849,48.513980
2.097271,48.520307
2.087743,48.513767
2.100288,48.513611
2.104590,48.514130
2.108335,48.514191
2.089421,48.511546
2.094501,48.514147
2.093200,48.510798
2.094789,48.514152
2.078632,48.521352
2.094497,48.514237
2.104158,48.514123
2.087671,48.512057
2.079167,48.518933
2.089490,48.513346
2.093200,48.510798
2.088340,48.506403
2.089867,48.518118
2.087136,48.511059
2.088230,48.519350
2.104587,48.514220
2.078954,48.520548
2.084158,48.513349
2.087545,48.511606
2.078855,48.512633
2.083941,48.511637
2.098030,48.522837
2.074633,48.506808
2.095573,48.512636
2.096527,48.517417
2.081596,48.516005
2.101865,48.513817
2.080383,48.517424
2.108609,48.511048
2.080982,48.516894
2.083828,48.514333
2.107754,48.517779
2.093200,48.510798
2.094568,48.512529
2.089195,48.513521
2.103049,48.516534
2.103137,48.510960
2.082183,48.515745
2.091195,48.510496
2.093786,48.517462
2.081732,48.516187
2.095713,48.512728
2.111632,48.518111
2.109491,48.514120
2.093356,48.513948
2.079917,48.518225
2.099579,48.513330
2.139637,48.492300
2.131538,48.489564
2.133536,48.511178
2.131619,48.512226
2.133381,48.514952
2.127933,48.507221
2.177523,48.532012
2.161864,48.516301
2.128488,48.511277
2.162862,48.512989
2.150595,48.520530
2.147329,48.519310
2.118901,48.509595
2.137895,48.492632
2.174843,48.523338
2.152758,48.524071
2.161274,48.513054
2.174790,48.503014
2.173867,48.522513
2.174288,48.522790
2.197664,48.525849
2.131553,48.510337
2.178628,48.526005
2.175099,48.534942
2.139741,48.493291
2.166534,48.525636
2.152372,48.515792
2.203321,48.524947
2.173535,48.519990
2.164325,48.501682
2.132261,48.507111
2.136620,48.513295
2.168946,48.537364
2.144085,48.492730
2.131036,48.512397
2.146479,48.511832
2.201674,48.522853
2.155276,48.522402
2.141898,48.514638
2.179476,48.515586
2.158527,48.513281
2.130966,48.514104
2.188676,48.512582
2.119182,48.513286
2.157739,48.522081
2.139713,48.508128
2.122480,48.506685
2.131231,48.507634
2.178207,48.525728
2.146939,48.521821
2.152316,48.502932
2.170442,48.507263
2.169242,48.519204
2.149309,48.520240
2.178824,48.513868
2.156352,48.513607
2.172728,48.514942
2.129419,48.513180
2.151705,48.518030
2.169801,48.519662
2.136759,48.509880
2.125832,48.498735
2.136652,48.498368
2.175342,48.514443
2.126892,48.501000
2.151573,48.514161
2.153328,48.520663
2.135793,48.515890
2.133093,48.511440
2.161510,48.521511
2.171248,48.533893
2.142452,48.515186
2.161522,48.514048
2.142510,48.520852
2.186026,48.513979
2.165504,48.522563
2.147952,48.489734
2.149636,48.490840
2.156022,48.496785
2.152868,48.517778
2.129130,48.513176
2.126596,48.504682
2.127379,48.506673
2.194327,48.522740
2.194631,48.525982
2.155934,48.513240
2.129045,48.508228
2.155880,48.489589
2.158268,48.512558
2.158383,48.513279
2.155331,48.517457
2.130715,48.516708
2.125883,48.497477
2.140220,48.492130
2.156138,48.518909
2.152330,48.502573
2.134227,48.497790
2.133754,48.512890
2.145535,48.520900
2.201584,48.517816
2.145555,48.523958
2.144632,48.486354
2.129574,48.512913
2.188612,48.525080
2.144596,48.519176
2.151044,48.488074
2.154550,48.497572
2.123953,48.502392
2.192372,48.532062
2.156137,48.497507
2.163749,48.501673
2.177097,48.524632
2.190430,48.515576
2.133982,48.510825
2.115160,48.512952
2.126205,48.500180
2.142284,48.494500
2.138647,48.491835
2.171897,48.521314
2.176149,48.512298
2.135593,48.485492
2.130192,48.501322
2.178022,48.519521
2.152084,48.515788
2.122635,48.509924
2.170488,48.520482
2.134876,48.510120
2.125130,48.494767
2.123875,48.500772
2.142012,48.515359
2.142678,48.516718
2.141698,48.487657
2.144188,48.515033
2.145204,48.486453
2.164004,48.534769
2.131306,48.516358
2.204446,48.525683
2.169088,48.512277
2.150242,48.504338
2.134031,48.513164
2.205436,48.526148
2.152544,48.536478
2.131730,48.509530
2.160861,48.526896
2.153736,48.517702
2.151062,48.505430
2.127509,48.507035
2.139887,48.500308
2.131025,48.512666
2.199360,48.519400
2.174378,48.527737
2.127295,48.508740
2.168226,48.530159
2.172304,48.532740
2.136759,48.509880
2.205337,48.528664
2.173161,48.522143
2.149555,48.485713
2.127793,48.507129
2.152201,48.502211
2.145238,48.496256
2.152869,48.507077
2.208016,48.526547
2.154292,48.514653
2.157820,48.502209
2.148836,48.492805
2.184787,48.537880
2.148551,48.524724
2.131774,48.508452
2.203177,48.524944
2.126844,48.505675
2.142308,48.515184
2.187669,48.516163
2.149329,48.523298
2.176713,48.530651
2.112542,48.513539
2.115544,48.510620
2.156348,48.513697
2.173006,48.533201
2.174363,48.520902
2.195212,48.514930
2.175833,48.523803
2.129662,48.514263
2.149842,48.521328
2.128005,48.487889
2.142975,48.520050
2.132754,48.516201
2.170222,48.519939
2.153748,48.513835
2.148387,48.521664
2.151282,48.503545
2.139278,48.511718
2.168089,48.529977
2.156793,48.520538
2.184916,48.523764
2.159391,48.513295
2.155993,48.497504
2.149186,48.505490
2.170780,48.520397
2.128466,48.511816
2.152866,48.503570
2.180417,48.520907
2.195209,48.515020
2.175517,48.535308
2.165870,48.499098
2.131380,48.514560
2.144727,48.515941
2.144479,48.514948
2.165731,48.516901
2.165804,48.515104
2.149307,48.502525
2.160783,48.535978
2.167339,48.498402
2.163183,48.533677
2.141561,48.494579
2.125980,48.498647
2.201905,48.524295
2.118635,48.512558
2.151429,48.514159
2.169505,48.519838
2.172743,48.521777
2.160727,48.512326
2.172476,48.514039
2.144596,48.519176
2.170780,48.520397
2.141498,48.513822
2.172743,48.521777
2.157040,48.510830
2.125722,48.508445
2.165291,48.527865
2.151213,48.523058
2.129699,48.488725
2.173006,48.533201
2.125414,48.494861
2.150956,48.518737
2.172285,48.511608
2.141782,48.521020
2.150181,48.502269
2.187764,48.510140
2.150705,48.514237
2.144806,48.510457
2.123912,48.506887
2.174730,48.511736
2.143068,48.496491
2.126955,48.509993
2.202000,48.525556
2.191254,48.520265
2.158087,48.513454
2.127302,48.508560
2.125127,48.494857
2.147181,48.498085
2.178491,48.525823
2.125134,48.494677
2.149819,48.500555
2.126885,48.511701
2.170085,48.519757
2.139054,48.492471
2.127295,48.508740
2.129279,48.488448
2.129506,48.507516
2.141322,48.507524
2.134362,48.490957
2.127166,48.511885
2.150277,48.514140
2.156097,48.509196
2.135458,48.517053
2.138598,48.510718
2.149983,48.485809
2.150454,48.513334
2.134148,48.506781
2.141550,48.512564
2.146213,48.497080
2.194192,48.526155
2.182014,48.524259
2.141378,48.516787
2.215613,48.527652
2.165410,48.524899
2.150127,48.485812
2.149114,48.514392
2.124839,48.508881
2.172160,48.525544
2.123787,48.509943
2.187236,48.523440
2.173449,48.522147
2.152852,48.503930
2.119514,48.512212
2.123790,48.506346
2.144254,48.524027
2.157771,48.510572
2.133237,48.511443
2.155941,48.513061
2.123979,48.501763
2.149924,48.490844
2.158132,48.523077
2.144596,48.519176
2.138723,48.497052
2.153460,48.513831
2.174412,48.501659
2.142939,48.506741
2.153169,48.513916
2.174843,48.523338
2.161428,48.516384
2.193080,48.521462
2.176953,48.524630
2.129673,48.513994
2.131682,48.489566
2.143317,48.508095
2.135917,48.509327
2.146684,48.506800
2.147325,48.519399
2.136288,48.503757
2.123783,48.503019
2.145923,48.521985
2.171562,48.526074
2.188414,48.515545
2.142914,48.489654
2.140796,48.520465
2.142545,48.516446
2.147185,48.519307
2.144633,48.511174
2.126977,48.509454
2.130442,48.516344
2.132664,48.490211
2.192534,48.509763
2.173900,48.532496
2.146758,48.494301
2.151353,48.523150
2.162587,48.519819
2.200626,48.523826
2.135849,48.489812
2.155772,48.513687
2.120290,48.510876
2.123429,48.504632
2.123362,48.509756
2.169335,48.538449
2.136060,48.491704
2.129555,48.488723
2.180389,48.525223
2.201772,48.524024
2.138513,48.488056
2.134736,48.510028
2.126316,48.500991
2.148446,48.502421
2.140884,48.511204
2.144475,48.497323
2.150417,48.514233
2.126445,48.504860
2.165712,48.528141
2.127049,48.490121
2.151562,48.514431
2.161864,48.516301
2.132693,48.507117
2.176012,48.512116
2.189998,48.515569
2.155331,48.517457
2.144665,48.485546
2.186897,48.513813
2.126316,48.500991
2.127029,48.511703
2.126201,48.500270
2.170085,48.519757
2.194608,48.522924
2.180910,48.501311
2.149114,48.514392
2.174988,48.501668
2.133835,48.510912
2.169945,48.519665
2.149163,48.502523
2.173586,48.522329
2.165569,48.524542
2.133436,48.510097
2.157307,48.522075
2.183204,48.519691
2.189465,48.532647
2.195209,48.515020
2.186294,48.518120
2.180967,48.514351
2.159891,48.515191
2.125127,48.494857
2.125839,48.498555
2.207836,48.527444
2.182614,48.520041
2.191390,48.520447
2.152314,48.506529
2.204871,48.525870
2.159774,48.521664
2.140050,48.510472
2.194046,48.522556
2.165438,48.527777
2.159247,48.513292
2.152265,48.504190
2.127306,48.508470
2.127121,48.509457
2.144398,48.524029
2.149883,48.502534
2.122638,48.506327
2.159619,48.536229
2.174238,48.527645
2.135703,48.496914
2.158707,48.512385
2.166664,48.518804
2.175832,48.516609
2.127180,48.501005
2.192936,48.521460
2.136896,48.485332
2.171043,48.510240
2.130456,48.512477
2.173620,48.499849
2.156353,48.510010
2.124012,48.500954
2.130872,48.505829
2.128510,48.510738
2.125570,48.508622
2.168443,48.524767
2.153100,48.515624
2.137331,48.485249
2.183137,48.510518
2.156582,48.515049
2.129107,48.499686
2.168159,48.513882
2.164414,48.535315
2.135231,48.512014
2.125289,48.494410
2.201558,48.522132
2.115098,48.510973
2.173867,48.522513
2.146764,48.504823
2.155880,48.489589
2.155158,48.518174
2.198383,48.529547
2.141925,48.499800
2.158439,48.519035
2.129185,48.508321
2.198668,48.518670
2.127354,48.507302
2.156580,48.522243
2.190969,48.520171
2.177794,48.514391
2.165621,48.501702
2.159652,48.521122
2.138462,48.510536
2.136805,48.515816
2.132697,48.507028
2.214573,48.528446
2.127645,48.507217
2.184437,48.510448
2.197312,48.527462
2.170359,48.516524
2.174489,48.514160
2.180245,48.525220
2.115171,48.512682
2.154990,48.493802
2.132306,48.513046
2.130052,48.501230
2.123927,48.503021
2.162927,48.514969
2.144254,48.524027
2.200911,48.523920
2.157595,48.522079
2.118683,48.514897
2.167784,48.512437
2.154947,48.516282
2.143336,48.511153
2.157768,48.510661
2.164890,48.534243
2.188651,48.524092
2.134682,48.504272
2.126164,48.501168
2.155422,48.515211
2.172192,48.517541
2.178488,48.525912
2.165909,48.501707
2.149694,48.521415
2.174238,48.527645
2.149590,48.495515
2.170928,48.520309
2.131774,48.508452
