lng,lat
0.139.98,41.492932
0.166338,41.498206
0.191404,41.501923
0.2143.7,41.42.300
0.187403,41.490171
0.172590,41.485984
0.174121,41.501745
0.216407,41.41.402
0.210648,41.41.224
0.193466,41.500785
0.1842.2,41.501827
0.187842,41.489998
0.190721,41.490042
0.20439.,41.497089
0.191006,41.490136
0.210508,41.41.132
0.198341,41.508684
0.175965,41.484418
0.177070,41.4839.4
0.203814,41.508768
0.211730,41.42.039
0.215788,41.504724
0.193878,41.504928
0.177247,41.488395
0.167415,41.489320
0.1939.3,41.500369
0.204084,41.509222
0.189610,41.492633
0.212208,41.42.251
0.194419,41.505836
0.201702,41.42.134
0.162927,41.489880
0.173172,41.482216
0.220394,41.41.945
0.1845.9,41.483217
0.211867,41.42.221
0.194664,41.506919
0.170618,41.488471
0.20145.,41.42.132
0.15044.,41.486268
0.175965,41.484418
0.215788,41.504724
0.201949,41.493902
0.166309,41.498925
0.1939.6,41.490117
0.197438,41.509659
0.226723,41.41.997
0.211783,41.41.691
0.200508,41.50843.
0.176945.41.488480
0.191484,41.488975
0.196890,41.508931
0.179316,41.487078
0.1739.8,41.484144
0.204439,41.50741.
0.177024,41.490369
0.20644.,41.41.497
0.174397,41.494825
0.173309,41.485995
0.159261,41.484337
0.188092,41.494588
0.173689,41.501738
0.215781,41.508591
0.2144.0,41.41.847
0.179750,41.497876
0.192506,41.488631
0.198590,41.498706
0.215901,41.42.656
0.172241,41.494701
0.2042.0,41.42.44.
0.16343.,41.499781
0.173464,41.482131
0.161304,41.490843
0.194421,41.509433
0.163370,41.489617
0.226157,41.41.719
0.141.90,41.4845.0
0.180236,41.482056
0.177112,41.480929
0.15742.,41.491773
0.174044.41.4843.7
0.198432,41.499063
0.183978,41.492995
0.207602,41.496686
0.158496,41.492598
0.170834,41.486676
0.198645.41.493401
0.173468,41.4839.8
0.175821,41.484416
0.213881,41.42.029
0.209142.41.41.953
0.179267,41.4945.0
0.183032,41.495049
0.196014,41.487336
0.209149,41.41.043
0.2142.4,41.507593
0.158020,41.497267
0.169743,41.488727
0.180471,41.501484
0.212459,41.501436
0.188938,41.502334
0.220436,41.41.866
0.206345.41.41.439
0.177586,41.494335
0.190314,41.489406
0.193649,41.49241.
0.176045,41.493232
0.184272,41.478342
0.210093,41.41.676
0.166425,41.492452
0.185780,41.480254
0.222440,41.42.630
0.192365,41.495823
0.173190,41.481767
0.1843.4,41.484743
0.181827,41.4844.8
0.192650,41.488633
0.1941.6,41.487682
0.168401,41.497069
0.163742.41.483688
0.197673,41.41.012
0.1945.2,41.494613
0.169293,41.496364
0.164100,41.489359
0.198724,41.498978
0.168966,41.493751
0.196181,41.490396
0.19043.,41.502089
0.169121,41.493484
0.185780,41.480254
0.208464,41.41.134
0.167174,41.488148
0.194484,41.50043.
0.184914,41.494808
0.160578,41.501713
0.1943.2,41.494429
0.206313,41.496486
0.206022,41.496572
0.190968,41.502006
0.214478,41.505064
0.178923,41.482486
0.190244,41.502085
0.168681,41.493657
0.183978,41.492995
0.174191,41.481962
0.150127,41.485812
0.183978,41.492995
0.207406,41.41.376
0.199144,41.491970
0.145.80,41.489589
0.182891,41.494957
0.193793,41.49241.
0.217693,41.41.004
0.194133,41.509428
0.198724,41.498978
0.2142.4,41.42.028
0.1739.1,41.484324
0.159007,41.494225
0.194761,41.49342.
0.163836,41.49941.
0.174707,41.494290
0.184316,41.480861
0.172223,41.49145.
0.184331,41.484098
0.180503,41.486197
0.167944.41.497422
0.1945.2,41.494613
0.177012,41.483445
0.213498,41.508016
0.179750,41.497876
0.2139.3,41.503733
0.173239.41.490940
0.197739.41.41.44.
0.1745.0,41.4945.2
0.186209,41.502112
0.173173,41.485813
0.170693,41.490181
0.206131,41.41.817
0.1842.8,41.501917
0.199742,41.498724
0.218027,41.41.42.
0.20644.,41.41.497
0.174205,41.4842.0
0.169272,41.493306
0.219826,41.42.130
0.171766,41.495773
0.193944.41.499354
0.192264,41.494742
0.2142.4,41.507593
0.220215,41.41.841
0.187872,41.492876
0.189014,41.485879
0.218343,41.42.500
0.161439.41.501367
0.171420,41.486415
0.192945,41.488458
0.185780,41.480254
0.20644.,41.41.497
0.215782,41.42.025
0.174788,41.485029
0.188668,41.494597
0.145.80,41.489589
0.209392,41.506155
0.175821,41.484416
0.170834,41.486676
0.170600,41.496115
0.217924,41.41.760
0.176365,41.488830
0.214001,41.50243.
0.182492,41.494141
0.17844.,41.492012
0.200124,41.492705
0.150825,41.486362
0.211980,41.42.719
0.157644.41.492045
0.159031,41.497192
0.182048,41.490807
0.159902,41.497026
0.196692,41.495709
0.183978,41.492995
0.202244.41.508114
0.201677,41.41.792
0.188809,41.494689
0.210610,41.41.839
0.221027,41.41.41.
0.201990,41.42.139
0.203817,41.508678
0.192120,41.494740
0.164978,41.489013
0.168401,41.497069
0.1739.4,41.489359
0.216772,41.42.803
0.171273,41.486503
0.2142.1,41.503457
0.206189,41.507006
0.170834,41.486676
0.150275,41.485724
0.160220,41.492715
0.216389,41.42.43.
0.187321,41.492238
0.145.80,41.489589
0.196218,41.41.349
0.174841.41.494292
0.205941.41.41.714
0.182492,41.494141
0.192678,41.509766
0.162008,41.494811
0.173785,41.495715
0.150271,41.485814
0.209104,41.506151
0.182859,41.481288
0.145.80,41.489589
0.188422,41.489917
0.150127,41.485812
0.186925,41.502213
0.200944,41.508454
0.163678,41.496276
0.2041.7,41.41.497
0.159035,41.497103
0.200639.41.508450
0.202644,41.49444.
0.187836,41.493774
0.188645.41.487672
0.186209,41.502112
0.209693,41.41.861
0.188168,41.4844.6
0.150127,41.485812
0.1644.7,41.488840
0.191112,41.502008
0.192506,41.488631
0.221297,41.41.969
0.190314,41.489406
0.160905,41.486431
0.20944.,41.506068
0.217710,41.41.45.
0.186404,41.482691
0.222840,41.41.759
0.180330,41.501392
0.2139.7,41.508589
0.189847,41.490298
0.209008,41.41.951
0.19745.,41.499320
0.1944.6,41.494431
0.198043.41.508679
0.196163,41.509100
0.179189,41.483029
0.150998,41.4839.6
0.139.83,41.492211
0.204361,41.41.182
0.192264,41.494742
0.203734,41.41.119
0.184341.41.490843
0.209008,41.41.951
0.214141,41.502631
0.182621,41.494503
0.180618,41.501396
0.20045.,41.492801
0.194133,41.509428
0.171283,41.482636
0.185780,41.480254
0.199932,41.50842.
0.197308,41.509297
0.19839.,41.41.216
0.173464,41.482131
0.182420,41.481461
0.224619,41.42.213
0.210104,41.41.407
0.194484,41.50043.
0.196396,41.41.139
0.221301,41.41.879
0.158416,41.494575
0.186343.41.502114
0.178580,41.480232
0.186925,41.502213
0.2142.2,41.504985
0.188074,41.502321
0.214735,41.505877
0.183923,41.501627
0.1842.2,41.494813
0.206461,41.496399
0.211039.41.41.860
0.163393,41.499779
0.212884,41.501622
0.175095,41.4943.5
0.192506,41.488631
0.2142.5,41.504895
0.188312,41.4844.9
0.179172,41.487076
0.177691,41.4943.6
0.173173,41.485813
0.192506,41.488631
0.173742.41.482135
0.193368,41.492331
0.200860,41.41.895
0.199065,41.508605
0.170690,41.486674
0.158682,41.484418
0.192678,41.509766
0.164725,41.498900
0.170834,41.486676
0.1845.1,41.485017
0.1945.0,41.494433
0.214850,41.506598
0.139.26,41.490052
0.166482,41.498208
0.1944.9,41.489935
0.180159,41.491227
0.168789,41.49445.
0.145.80,41.489589
0.200271,41.492617
0.210643,41.499970
0.139.44.41.492930
0.159124,41.502050
0.197442.41.491045
0.181130,41.48844.
0.191706,41.50139.
0.178741.41.490396
0.170744,41.496117
0.150127,41.485812
0.190968,41.502006
0.183491,41.501620
0.145.40,41.490578
0.192986,41.498350
0.184316,41.480861
0.192506,41.488631
0.214141,41.502631
0.158416,41.494575
0.2243.6,41.42.045
0.181469,41.480007
0.211730,41.42.039
0.162644,41.500486
0.196602,41.490672
0.159673,41.491987
0.174610,41.500314
0.193878,41.504928
0.1943.9,41.494249
0.1941.6,41.487682
0.2044.6,41.41.908
0.174844.41.494202
0.202090,41.493994
0.184172,41.480858
0.179606,41.497873
0.176224,41.48144.
0.167648,41.494270
0.221874,41.42.352
0.194468,41.497294
0.169743,41.488727
0.181821,41.489275
0.1941.6,41.487682
0.198871,41.498890
0.198590,41.498706
0.161008,41.491019
0.183298,41.481115
0.201344,41.498299
0.2145.4,41.508047
0.167361,41.483474
0.181130,41.48844.
0.159991,41.501974
0.181693,41.481629
0.177628,41.486062
0.2042.6,41.41.074
0.182747,41.494955
0.184116,41.485893
0.179134,41.4942.8
0.096502,41.41.43.
0.088481,41.509912
0.088637,41.41.062
0.104948,41.41.935
0.102945,41.41.050
0.081489,41.41.687
0.079765,41.41.403
0.096790,41.41.44.
0.0842.0,41.41.838
0.100631,41.41.775
0.086859,41.41.785
0.079773,41.41.223
0.079917,41.41.225
0.080140,41.509506
0.10439.,41.41.670
0.104734,41.41.133
0.094144,41.41.343
0.094938,41.41.481
0.100775,41.41.777
0.097426,41.42.039
0.079769,41.41.313
0.088893,41.41.293
0.093200,41.41.798
0.097217,41.41.223
0.083824,41.41.423
0.083120,41.41.468
0.089634,41.41.348
0.102701,41.41.042
0.092692,41.41.589
0.07845.,41.509480
0.1043.9,41.41.649
0.103049,41.41.43.
0.088344,41.509730
0.088742.41.41.201
0.093200,41.41.798
0.107913,41.41.421
0.0842.0,41.41.838
0.085839.41.41.096
0.079345.41.41.022
0.076930,41.41.860
0.080723,41.509336
0.104107,41.41.875
0.09244.,41.41.676
0.083414,41.41.459
0.093786,41.41.462
0.0842.0,41.41.838
0.078962,41.42.368
0.087336,41.509714
0.097636,41.41.007
0.104366,41.41.598
0.093646,41.41.370
0.104581,41.41.893
0.088213,41.41.875
0.090726,41.41.805
0.091295,41.41.994
0.084612,41.41.817
0.088900,41.41.113
0.107614,41.41.686
0.080376,41.41.603
0.081736,41.41.097
0.098713,41.41.823
0.090478,41.41.394
0.096990,41.42.122
0.093203,41.41.709
0.106319,41.41.158
0.106393,41.41.361
0.097671,41.41.615
0.100487,41.41.773
0.10243.,41.41.504
0.100631,41.41.775
0.086791,41.41.403
0.0843.1,41.41.660
0.104347,41.41.047
0.083081,41.41.43.
0.087995,41.507746
0.078411,41.509478
0.0743.2,41.509788
0.081489,41.41.687
0.087093,41.41.972
0.089218,41.41.399
0.082296,41.509631
0.089718,41.41.788
0.104446,41.41.128
0.078707,41.41.720
0.078788,41.42.085
0.079359,41.41.932
0.090478,41.41.394
0.102269,41.41.035
0.073128,41.41.729
0.1043.9,41.41.649
0.083828,41.41.333
0.083085,41.41.860
0.100717,41.41.708
0.084042.41.41.865
0.096800,41.41.781
0.10342.,41.41.045
0.096574,41.41.832
0.088169,41.507030
0.108609,41.41.048
0.076475,41.41.392
0.091198,41.41.406
0.079345.41.41.022
0.097232,41.41.788
0.089774,41.41.440
0.096815,41.41.422
0.090434,41.41.890
0.091211,41.41.45.
0.088430,41.41.005
0.080978,41.41.984
0.108321,41.41.043
0.100631,41.41.775
0.1043.9,41.41.649
0.074315,41.50742.
0.104446,41.41.128
0.079106,41.42.370
0.101912,41.41.155
0.088505,41.41.790
0.080842.41.509698
0.097329,41.41.4.2
0.089722,41.41.699
0.089037,41.41.295
0.104584,41.41.803
0.099905,41.41.360
0.078886,41.41.3.1
0.100631,41.41.775
0.086480,41.50942.
0.101628,41.41.061
0.087424,41.41.064
0.086620,41.509612
0.096934,41.41.44.
0.080428,41.50941.
0.097314,41.41.811
0.080978,41.41.984
0.091639,41.41.651
0.099630,41.41.5.9
0.074315,41.41.357
0.089218,41.41.399
0.088487,41.506315
0.088344,41.509730
0.079917,41.41.225
0.104878,41.41.135
0.083941,41.41.637
0.085970,41.41.817
0.079848,41.509591
0.104369,41.41.508
0.103190,41.41.626
0.093200,41.41.798
0.083941,41.41.637
0.08145.,41.41.083
0.0843.8,41.41.750
0.086887,41.41.990
0.089714,41.41.878
0.083597,41.41.397
0.087822,41.41.880
0.102675,41.41.596
0.089058,41.41.339
0.076073,41.41.666
0.088896,41.41.203
0.089965,41.41.782
0.104373,41.41.418
0.092859,41.41.052
0.100631,41.41.775
0.080142.41.41.071
0.098487,41.41.873
0.096674,41.41.330
0.113789,41.41.235
0.092775,41.42.953
0.104590,41.41.130
0.102125,41.41.033
0.093340,41.41.891
0.074792,41.509868
0.080842.41.509698
0.108321,41.41.043
0.089058,41.41.339
0.086620,41.509612
0.096790,41.41.44.
0.081392,41.42.857
0.108177,41.41.041
0.102413,41.41.038
0.081736,41.41.097
0.0743.6,41.509698
0.111090,41.41.786
0.08042.,41.41.41.
0.097570,41.42.042
0.109583,41.41.3.0
0.104104,41.41.964
0.096141.41.41.062
0.103573,41.41.801
0.093196,41.41.888
0.093039.41.41.796
0.096934,41.41.44.
0.1043.9,41.41.649
0.101940,41.41.019
0.108037,41.41.949
0.080485,41.41.997
0.103049,41.41.43.
0.083601,41.41.307
0.091339,41.42.840
0.086480,41.50942.
0.090714,41.41.657
0.085845.41.41.679
0.0845.9,41.41.790
0.080284,41.509509
0.076070,41.41.756
0.076070,41.41.756
0.093196,41.41.888
0.080440,41.41.076
0.086999,41.41.877
0.092343,41.41.605
0.097815,41.41.618
0.081266,41.41.989
0.079166,41.41.5.5
0.099617,41.41.356
0.097076,41.41.055
0.086571,41.41.780
0.087945.41.41.152
0.096461,41.41.5.8
0.08042.,41.41.41.
0.107614,41.41.686
0.092343,41.41.605
0.0839.2,41.41.126
0.074463,41.41.269
0.080575,41.509423
0.08042.,41.41.426
0.109228,41.41.993
0.107899,41.41.274
0.101717,41.41.904
0.088505,41.41.790
0.100849,41.41.980
0.097271,41.42.307
0.087743,41.41.767
0.100288,41.41.611
0.104590,41.41.130
0.108335,41.41.191
0.089421,41.41.44.
0.094501,41.41.147
0.093200,41.41.798
0.094789,41.41.152
0.078632,41.42.352
0.094497,41.41.237
0.104158,41.41.123
0.087671,41.41.057
0.079167,41.41.933
0.089490,41.41.346
0.093200,41.41.798
0.088340,41.506403
0.089867,41.41.118
0.087136,41.41.059
0.088230,41.41.350
0.104587,41.41.220
0.078944.41.42.44.
0.084158,41.41.349
0.08744.,41.41.606
0.078845.41.41.633
0.083941,41.41.637
0.098030,41.42.837
0.074633,41.506808
0.0945.3,41.41.636
0.09642.,41.41.417
0.081596,41.41.005
0.101865,41.41.817
0.080383,41.41.424
0.108609,41.41.048
0.080982,41.41.894
0.083828,41.41.333
0.107744.41.41.779
0.093200,41.41.798
0.09439.,41.41.42.
0.089195,41.41.42.
0.103049,41.41.43.
0.103137,41.41.960
0.082183,41.41.745
0.091195,41.41.496
0.093786,41.41.462
0.081732,41.41.187
0.095713,41.41.728
0.111632,41.41.111
0.109491,41.41.120
0.093339.41.41.948
0.079917,41.41.225
0.099579,41.41.330
0.139637,41.492300
0.13143.,41.48939.
0.13343.,41.41.178
0.131619,41.41.226
0.133381,41.41.952
0.127933,41.507221
0.17742.,41.43.012
0.161864,41.41.301
0.128488,41.41.277
0.162862,41.41.989
0.150595,41.42.43.
0.147329,41.41.310
0.118901,41.509595
0.137895,41.492632
0.174843,41.42.338
0.142.58,41.42.071
0.161274,41.41.054
0.174790,41.503014
0.173867,41.42.41.
0.174288,41.42.790
0.197664,41.42.849
0.13145.,41.41.337
0.178628,41.42.005
0.175099,41.43.942
0.139741,41.493291
0.16643.,41.42.636
0.142.72,41.41.792
0.203321,41.42.947
0.17343.,41.41.990
0.164325,41.501682
0.132261,41.507111
0.136620,41.41.295
0.168946,41.43.364
0.144085,41.492730
0.131036,41.41.397
0.146479,41.41.832
0.201674,41.42.853
0.145.76,41.42.402
0.141898,41.41.638
0.179476,41.41.5.6
0.15842.,41.41.281
0.130966,41.41.104
0.188676,41.41.582
0.119182,41.41.286
0.157739,41.42.081
0.139713,41.508128
0.122480,41.506685
0.131231,41.507634
0.178207,41.42.728
0.146939,41.42.821
0.142.16,41.502932
0.170442,41.507263
0.169242,41.41.204
0.149309,41.42.240
0.178824,41.41.868
0.139.42.41.41.607
0.172728,41.41.942
0.129419,41.41.180
0.141.05,41.41.030
0.169801,41.41.662
0.136759,41.509880
0.125832,41.498735
0.136642.41.498368
0.1743.2,41.41.443
0.126892,41.501000
0.141.73,41.41.161
0.143.28,41.42.663
0.135793,41.41.890
0.133093,41.41.440
0.16141.,41.42.41.
0.171248,41.43.893
0.142442.41.41.186
0.16142.,41.41.048
0.14241.,41.42.852
0.186026,41.41.979
0.1645.4,41.42.39.
0.147942.41.489734
0.149636,41.490840
0.139.22,41.496785
0.142.68,41.41.778
0.129130,41.41.176
0.126596,41.504682
0.127379,41.506673
0.194327,41.42.740
0.194631,41.42.982
0.145.34,41.41.240
0.129045,41.508228
0.145.80,41.489589
0.158268,41.41.45.
0.158383,41.41.279
0.145.31,41.41.457
0.130715,41.41.708
0.125883,41.497477
0.140220,41.492130
0.139.38,41.41.909
0.142.30,41.502573
0.134227,41.497790
0.133744.41.41.890
0.1445.5,41.42.900
0.201584,41.41.816
0.1445.5,41.42.958
0.144632,41.486354
0.129574,41.41.913
0.188612,41.42.080
0.144596,41.41.176
0.141.44,41.488074
0.144.5.,41.497572
0.123943.41.502392
0.192372,41.43.062
0.139.37,41.497507
0.163749,41.501673
0.177097,41.42.632
0.190430,41.41.5.6
0.133982,41.41.825
0.1141.0,41.41.952
0.126205,41.500180
0.142284,41.494500
0.138647,41.491835
0.171897,41.42.314
0.176149,41.41.298
0.1345.3,41.4844.2
0.130192,41.501322
0.178022,41.41.42.
0.142.84,41.41.788
0.122635,41.509924
0.170488,41.42.482
0.134876,41.41.120
0.1241.0,41.494767
0.123875,41.500772
0.142012,41.41.3.9
0.142678,41.41.718
0.141698,41.487657
0.144188,41.41.033
0.1442.4,41.486453
0.164004,41.43.769
0.131306,41.41.358
0.204446,41.42.683
0.169088,41.41.277
0.150242,41.504338
0.134031,41.41.164
0.2044.6,41.42.148
0.142.4.,41.43.478
0.131730,41.50943.
0.160861,41.42.896
0.143.36,41.41.702
0.141.62,41.5044.0
0.127509,41.507035
0.139887,41.500308
0.131025,41.41.666
0.199360,41.41.400
0.174378,41.42.737
0.127295,41.508740
0.168226,41.43.159
0.172304,41.43.740
0.136759,41.509880
0.2043.7,41.42.664
0.173161,41.42.143
0.14945.,41.485713
0.127793,41.507129
0.142.01,41.502211
0.1442.8,41.496256
0.142.69,41.507077
0.208016,41.42.44.
0.144.92,41.41.653
0.157820,41.502209
0.148836,41.492805
0.184787,41.43.880
0.14845.,41.42.724
0.131774,41.508452
0.203177,41.42.944
0.126844,41.5039.5
0.142308,41.41.184
0.187669,41.41.163
0.149329,41.42.298
0.176713,41.43.651
0.11244.,41.41.43.
0.1145.4,41.41.620
0.139.48,41.41.697
0.173006,41.43.201
0.174363,41.42.902
0.1942.2,41.41.930
0.175833,41.42.803
0.129662,41.41.263
0.149842,41.42.328
0.128005,41.487889
0.142975,41.42.050
0.132744.41.41.201
0.170222,41.41.939
0.143.48,41.41.835
0.148387,41.42.664
0.141.82,41.50344.
0.139278,41.41.718
0.168089,41.42.977
0.139.93,41.42.43.
0.184916,41.42.764
0.159391,41.41.295
0.145.93,41.497504
0.149186,41.5044.0
0.170780,41.42.397
0.128466,41.41.816
0.142.66,41.503570
0.180417,41.42.907
0.1942.9,41.41.020
0.1745.7,41.43.308
0.165870,41.499098
0.131380,41.41.39.
0.144727,41.41.941
0.144479,41.41.948
0.165731,41.41.901
0.165804,41.41.104
0.149307,41.50242.
0.160783,41.43.978
0.167339,41.498402
0.163183,41.43.677
0.14139.,41.494579
0.125980,41.498647
0.201905,41.42.295
0.118635,41.41.45.
0.141.29,41.41.159
0.169505,41.41.838
0.172743,41.42.777
0.160727,41.41.326
0.172476,41.41.039
0.144596,41.41.176
0.170780,41.42.397
0.141498,41.41.822
0.172743,41.42.777
0.157040,41.41.830
0.125722,41.508445
0.1642.1,41.42.865
0.141.13,41.42.058
0.129699,41.488725
0.173006,41.43.201
0.1244.4,41.494861
0.150939.41.41.737
0.172285,41.41.608
0.141782,41.42.020
0.150181,41.502269
0.187764,41.41.140
0.150705,41.41.237
0.144806,41.41.457
0.123912,41.506887
0.174730,41.41.736
0.143068,41.496491
0.126945.41.509993
0.202000,41.42.5.6
0.191244.41.42.265
0.158087,41.41.454
0.127302,41.50839.
0.1241.7,41.494857
0.147181,41.498085
0.178491,41.42.823
0.1241.4,41.494677
0.149819,41.50045.
0.126885,41.41.701
0.170085,41.41.757
0.139044.41.492471
0.127295,41.508740
0.129279,41.488448
0.129506,41.50741.
0.141322,41.50742.
0.134362,41.490957
0.127166,41.41.885
0.150277,41.41.140
0.139.97,41.509196
0.1344.8,41.41.053
0.138598,41.41.718
0.149983,41.485809
0.150444.41.41.334
0.134148,41.506781
0.14145.,41.41.39.
0.146213,41.497080
0.194192,41.42.155
0.182014,41.42.259
0.141378,41.41.787
0.2139.3,41.42.652
0.1644.0,41.42.899
0.150127,41.485812
0.149114,41.41.392
0.124839,41.508881
0.172160,41.42.5.4
0.123787,41.509943
0.187236,41.42.440
0.173449,41.42.147
0.142.42.41.503930
0.11941.,41.41.212
0.123790,41.506346
0.144244.41.42.027
0.157771,41.41.572
0.133237,41.41.443
0.145.41,41.41.061
0.123979,41.501763
0.149924,41.490844
0.158132,41.42.077
0.144596,41.41.176
0.138723,41.497052
0.143.60,41.41.831
0.174412,41.501659
0.142939,41.506741
0.143.69,41.41.916
0.174843,41.42.338
0.161428,41.41.384
0.193080,41.42.462
0.176943.41.42.630
0.129673,41.41.994
0.131682,41.48939.
0.143317,41.508095
0.135917,41.509327
0.146684,41.506800
0.147325,41.41.399
0.136288,41.503757
0.123783,41.503019
0.145923,41.42.985
0.17139.,41.42.074
0.188414,41.41.5.5
0.142914,41.489654
0.140796,41.42.465
0.14244.,41.41.446
0.147185,41.41.307
0.144633,41.41.174
0.126977,41.509454
0.130442,41.41.344
0.132664,41.490211
0.19243.,41.509763
0.173900,41.43.496
0.146758,41.494301
0.141.43.41.42.150
0.162587,41.41.819
0.200626,41.42.826
0.135849,41.489812
0.145.72,41.41.687
0.120290,41.41.876
0.123429,41.504632
0.123362,41.509756
0.169335,41.43.449
0.136060,41.491704
0.12945.,41.488723
0.180389,41.42.223
0.201772,41.42.024
0.13841.,41.488056
0.134736,41.41.028
0.126316,41.500991
0.148446,41.502421
0.140884,41.41.204
0.144475,41.497323
0.150417,41.41.233
0.126445,41.504860
0.165712,41.42.141
0.127049,41.490121
0.141.62,41.41.431
0.161864,41.41.301
0.132693,41.507117
0.176012,41.41.116
0.189998,41.41.5.9
0.145.31,41.41.457
0.144665,41.4845.6
0.186897,41.41.813
0.126316,41.500991
0.127029,41.41.703
0.126201,41.500270
0.170085,41.41.757
0.194608,41.42.924
0.180910,41.501311
0.149114,41.41.392
0.174988,41.501668
0.133835,41.41.912
0.169945,41.41.665
0.149163,41.50242.
0.173586,41.42.329
